OBJECTID,ORIG_FID,ORIG_LEN,ORIG_SEQ,RASTERVALU,x_coordinate,y_coordinate
6891,1,113233.4265,7431,409.6730347,-78.87682618,35.97881084
6892,1,113248.6665,7432,409.1913452,-78.87670367,35.97876149
6893,1,113263.9065,7433,408.9519958,-78.87657858,35.97871648
6894,1,113279.1466,7434,408.6528625,-78.87645348,35.97867147
6895,1,113294.3866,7435,408.2972107,-78.87632838,35.97862646
6896,1,113309.6266,7436,407.9396057,-78.87620329,35.97858145
6897,1,113324.8666,7437,407.5990906,-78.87607819,35.97853644
6898,1,113340.1067,7438,407.2549438,-78.8759531,35.97849143
6899,1,113355.3467,7439,406.8259277,-78.8758285,35.97844562
6900,1,113370.5867,7440,406.4569092,-78.8757092,35.97839126
6901,1,113385.8268,7441,406.2201843,-78.87558991,35.97833691
6902,1,113401.0668,7442,405.8733215,-78.87547061,35.97828256
6903,1,113416.3068,7443,405.5394897,-78.87535132,35.9782282
6904,1,113431.5469,7444,405.4499207,-78.87523202,35.97817385
6905,1,113446.7869,7445,405.0777283,-78.87511273,35.9781195
6906,1,113462.0269,7446,404.6448364,-78.87499343,35.97806514
6907,1,113477.267,7447,404.4616699,-78.87487414,35.97801079
6908,1,113492.507,7448,404.0300903,-78.87475695,35.97795357
6909,1,113507.747,7449,403.7185974,-78.87464084,35.97789487
6910,1,113522.987,7450,403.2974854,-78.87452474,35.97783616
6911,1,113538.2271,7451,402.9205017,-78.87440863,35.97777746
6912,1,113553.4671,7452,402.262207,-78.8742932,35.97771797
6913,1,113568.7071,7453,402.4386597,-78.87418386,35.97765129
6914,1,113583.9472,7454,402.1657715,-78.87407452,35.97758462
6915,1,113599.1872,7455,401.9757996,-78.87396518,35.97751795
6916,1,113614.4272,7456,401.6149902,-78.87385584,35.97745128
6917,1,113629.6673,7457,401.3987427,-78.8737465,35.97738461
6918,1,113644.9073,7458,401.006134,-78.87363716,35.97731794
6919,1,113660.1473,7459,400.8871155,-78.87352903,35.97725002
6920,1,113675.3874,7460,400.3282776,-78.87342266,35.97718027
6921,1,113690.6274,7461,400.0708923,-78.8733163,35.97711052
6922,1,113705.8674,7462,399.7689209,-78.87320993,35.97704077
6923,1,113721.1074,7463,399.4214172,-78.87310356,35.97697102
6924,1,113736.3475,7464,398.8753662,-78.87299719,35.97690127
6925,1,113751.5875,7465,398.5327454,-78.87289083,35.97683152
6926,1,113766.8275,7466,398.0180359,-78.87278687,35.97675948
6927,1,113782.0676,7467,397.6497498,-78.87268463,35.9766858
6928,1,113797.3076,7468,397.4032898,-78.8725824,35.97661212
6929,1,113812.5476,7469,397.012085,-78.87248016,35.97653843
6930,1,113827.7877,7470,396.4386902,-78.87237792,35.97646475
6931,1,113843.0277,7471,396.0796509,-78.87227568,35.97639107
6932,1,113858.2677,7472,395.7385559,-78.87217344,35.97631739
6933,1,113873.5077,7473,395.2868958,-78.8720712,35.97624371
6934,1,113888.7478,7474,394.879303,-78.87196896,35.97617002
6935,1,113903.9878,7475,394.2911072,-78.87186673,35.97609634
6936,1,113919.2278,7476,393.7863159,-78.87176449,35.97602266
6937,1,113934.4679,7477,393.4379578,-78.87166225,35.97594898
6938,1,113949.7079,7478,393.1374207,-78.87156001,35.97587529
6939,1,113964.9479,7479,392.8047791,-78.87145777,35.97580161
6940,1,113980.188,7480,392.1867065,-78.87135553,35.97572793
6941,1,113995.428,7481,391.9689026,-78.8712533,35.97565425
6942,1,114010.668,7482,391.5625,-78.87115106,35.97558056
6943,1,114025.9081,7483,391.1450806,-78.87104882,35.97550688
6944,1,114041.1481,7484,390.9052124,-78.87094658,35.9754332
6945,1,114056.3881,7485,390.4986877,-78.87084434,35.97535951
6946,1,114071.6281,7486,390.3473511,-78.8707421,35.97528583
6947,1,114086.8682,7487,390.0811462,-78.87063986,35.97521215
6948,1,114102.1082,7488,389.9741821,-78.87053763,35.97513846
6949,1,114117.3482,7489,389.7730103,-78.87043539,35.97506478
6950,1,114132.5883,7490,389.7467041,-78.87033315,35.9749911
6951,1,114147.8283,7491,389.7156372,-78.87023079,35.97491752
6952,1,114163.0683,7492,389.7796326,-78.87012834,35.97484403
6953,1,114178.3084,7493,389.6903687,-78.8700259,35.97477054
6954,1,114193.5484,7494,389.8301697,-78.86992345,35.97469704
6955,1,114208.7884,7495,390.0546875,-78.869821,35.97462355
6956,1,114224.0284,7496,390.1929321,-78.86971856,35.97455005
6957,1,114239.2685,7497,390.6913147,-78.86961611,35.97447656
6958,1,114254.5085,7498,390.5852966,-78.86951366,35.97440307
6959,1,114269.7485,7499,390.9473267,-78.86941122,35.97432957
6960,1,114284.9886,7500,391.2778625,-78.86930877,35.97425608
6961,1,114300.2286,7501,391.3008423,-78.86920633,35.97418258
6962,1,114315.4686,7502,391.479126,-78.86910388,35.97410909
6963,1,114330.7087,7503,391.6394958,-78.86900143,35.97403559
6964,1,114345.9487,7504,391.9917297,-78.86889879,35.97396228
6965,1,114361.1887,7505,392.5854492,-78.86879448,35.97389052
6966,1,114376.4288,7506,392.9100037,-78.86869017,35.97381876
6967,1,114391.6688,7507,393.2190552,-78.86858587,35.973747
6968,1,114406.9088,7508,393.3480225,-78.86848156,35.97367524
6969,1,114422.1488,7509,393.2849731,-78.86837726,35.97360347
6970,1,114437.3889,7510,393.5146179,-78.86827295,35.97353171
6971,1,114452.6289,7511,393.6083984,-78.86816865,35.97345995
6972,1,114467.8689,7512,393.5540466,-78.86806434,35.97338819
6973,1,114483.109,7513,393.7091064,-78.86796004,35.97331643
6974,1,114498.349,7514,393.947998,-78.86785573,35.97324466
6975,1,114513.589,7515,394.1025391,-78.86775143,35.9731729
6976,1,114528.8291,7516,394.6087952,-78.86764702,35.97310124
6977,1,114544.0691,7517,395.1812439,-78.86754186,35.97303029
6978,1,114559.3091,7518,395.274231,-78.86743671,35.97295934
6979,1,114574.5491,7519,395.7318726,-78.86733155,35.9728884
6980,1,114589.7892,7520,396.0595398,-78.8672264,35.97281745
6981,1,114605.0292,7521,396.0214539,-78.86712124,35.9727465
6982,1,114620.2692,7522,396.2534485,-78.86701609,35.97267556
6983,1,114635.5093,7523,396.5770569,-78.86691094,35.97260461
6984,1,114650.7493,7524,397.3794556,-78.86680649,35.972533
6985,1,114665.9893,7525,396.971405,-78.86670441,35.97245917
6986,1,114681.2294,7526,396.7583008,-78.86660233,35.97238534
6987,1,114696.4694,7527,396.7607117,-78.86650025,35.97231151
6988,1,114711.7094,7528,396.6625977,-78.86639817,35.97223768
6989,1,114726.9495,7529,396.5124207,-78.86629609,35.97216385
6990,1,114742.1895,7530,396.3903503,-78.86619141,35.97209248
6991,1,114757.4295,7531,396.1437378,-78.86608527,35.97202251
6992,1,114772.6695,7532,396.085022,-78.86597912,35.97195253
6993,1,114787.9096,7533,395.6520081,-78.86587298,35.97188256
6994,1,114803.1496,7534,395.3378906,-78.86576684,35.97181258
6995,1,114818.3896,7535,394.9559937,-78.8656609,35.9717424
6996,1,114833.6297,7536,394.6786194,-78.86555523,35.97167195
6997,1,114848.8697,7537,394.7256165,-78.86544957,35.97160151
6998,1,114864.1097,7538,394.5651245,-78.8653439,35.97153106
6999,1,114879.3498,7539,394.3145142,-78.86523823,35.97146061
7000,1,114894.5898,7540,394.1403503,-78.86513256,35.97139017
7001,1,114909.8298,7541,393.8905334,-78.86502689,35.97131972
7002,1,114925.0699,7542,393.583374,-78.86492122,35.97124928
7003,1,114940.3099,7543,393.2904358,-78.86481596,35.97117844
7004,1,114955.5499,7544,392.9876709,-78.86471103,35.97110727
7005,1,114970.7899,7545,392.8037415,-78.8646061,35.9710361
7006,1,114986.03,7546,392.5411682,-78.86450118,35.97096493
7007,1,115001.27,7547,392.2932129,-78.86439625,35.97089376
7008,1,115016.51,7548,392.1029358,-78.86429132,35.9708226
7009,1,115031.7501,7549,391.8564453,-78.86418639,35.97075143
7010,1,115046.9901,7550,391.6629639,-78.86408147,35.97068026
7011,1,115062.2301,7551,391.5700684,-78.86397654,35.97060909
7012,1,115077.4702,7552,391.477356,-78.86387164,35.9705379
7013,1,115092.7102,7553,391.2749939,-78.86376755,35.97046593
7014,1,115107.9502,7554,391.039978,-78.86366346,35.97039395
7015,1,115123.1902,7555,391.0181274,-78.86355938,35.97032198
7016,1,115138.4303,7556,391.0199585,-78.86345529,35.97025
7017,1,115153.6703,7557,390.9624634,-78.86335121,35.97017803
7018,1,115168.9103,7558,390.9801636,-78.86324712,35.97010606
7019,1,115184.1504,7559,391.1826172,-78.86314304,35.97003408
7020,1,115199.3904,7560,391.4159546,-78.8630391,35.96996197
7021,1,115214.6304,7561,391.732605,-78.86293581,35.96988925
7022,1,115229.8705,7562,391.8891296,-78.86283252,35.96981652
7023,1,115245.1105,7563,392.2583313,-78.86272923,35.9697438
7024,1,115260.3505,7564,392.719635,-78.86262595,35.96967108
7025,1,115275.5906,7565,392.9427795,-78.86252266,35.96959835
7026,1,115290.8306,7566,393.5123596,-78.86241937,35.96952563
7027,1,115306.0706,7567,394.1060791,-78.86231608,35.96945291
7028,1,115321.3106,7568,394.0645447,-78.86221279,35.96938018
7029,1,115336.5507,7569,394.4608459,-78.86211661,35.96930136
7030,1,115351.7907,7570,394.874939,-78.86202085,35.96922218
7031,1,115367.0307,7571,395.1797791,-78.86192509,35.96914299
7032,1,115382.2708,7572,395.3027344,-78.86182933,35.96906381
7033,1,115397.5108,7573,395.5270996,-78.86173392,35.96898435
7034,1,115412.7508,7574,395.8257446,-78.86163968,35.96890398
7035,1,115427.9909,7575,395.7564087,-78.86154545,35.9688236
7036,1,115443.2309,7576,395.610321,-78.86145213,35.96874259
7037,1,115458.4709,7577,395.4545288,-78.86136771,35.96865536
7038,1,115473.7109,7578,395.7278137,-78.86128329,35.96856813
7039,1,115488.951,7579,396.1013794,-78.86119891,35.96848088
7040,1,115504.191,7580,396.6137085,-78.86112019,35.96839023
7041,1,115519.431,7581,396.9538269,-78.86104147,35.96829958
7042,1,115534.6711,7582,397.4598694,-78.86096274,35.96820892
7043,1,115549.9111,7583,397.5421448,-78.86088413,35.96811821
7044,1,107686.0554,7067,412.3190613,-78.9151248,36.00313835
7045,1,107701.2954,7068,412.1980896,-78.91501012,36.00307796
7046,1,107716.5354,7069,412.2548218,-78.91490178,36.00301025
7047,1,107731.7755,7070,412.552124,-78.91479345,36.00294254
7048,1,107747.0155,7071,412.3525085,-78.91468511,36.00287483
7049,1,107762.2555,7072,412.4912109,-78.91457738,36.00280651
7050,1,107777.4956,7073,412.236145,-78.91447385,36.00273404
7051,1,107792.7356,7074,412.261322,-78.91437033,36.00266157
7052,1,107807.9756,7075,412.2557068,-78.9142668,36.0025891
7053,1,107823.2156,7076,412.2322693,-78.91416327,36.00251663
7054,1,107838.4557,7077,412.7217712,-78.91405974,36.00244416
7055,1,107853.6957,7078,412.1549072,-78.91397231,36.00235923
7056,1,107868.9357,7079,411.6868896,-78.91388733,36.0022724
7057,1,107884.1758,7080,411.5689087,-78.91380234,36.00218557
7058,1,107899.4158,7081,411.3061218,-78.91371736,36.00209874
7059,1,107914.6558,7082,411.2997131,-78.91363237,36.0020119
7060,1,107929.8959,7083,411.3094482,-78.91354739,36.00192507
