OBJECTID,x_coordinate,y_coordinate,Direction,Arc_Angle,Arc_Temp,Arc_straddle,Arc_Angle_All
12475,-79.4334,36.09254,295.2683,1.9794,good,358.0206,1.9794
12476,-79.4334,36.09262,295.2681,0.0004,good,359.9996,0.0004
12477,-79.4335,36.09271,295.2681,0,good,360,0
12478,-79.4336,36.09279,295.2683,0.0004,good,359.9996,0.0004
12479,-79.4337,36.09288,295.2681,0.0004,good,359.9996,0.0004
12480,-79.4338,36.09297,295.2681,0,good,360,0
12481,-79.4339,36.09305,295.2683,0.0004,good,359.9996,0.0004
12482,-79.434,36.09314,295.2678,0.001,good,359.999,0.001
12483,-79.434,36.09323,295.2683,0.001,good,359.999,0.001
12484,-79.4341,36.09331,295.2681,0.0004,good,359.9996,0.0004
12485,-79.4342,36.0934,295.2681,0,good,360,0
12486,-79.4343,36.09349,295.2683,0.0004,good,359.9996,0.0004
12487,-79.4344,36.09358,295.3658,0.195,good,359.805,0.195
12488,-79.4345,36.09366,296.9783,3.225,good,356.775,3.225
12489,-79.4346,36.09375,296.9783,0,good,360,0
12490,-79.4346,36.09384,296.9783,0,good,360,0
12491,-79.4347,36.09393,296.9783,0,good,360,0
12492,-79.4348,36.09401,296.9783,0,good,360,0
12493,-79.4349,36.0941,296.9785,0.0004,good,359.9996,0.0004
12494,-79.435,36.09419,296.9783,0.0004,good,359.9996,0.0004
12495,-79.4351,36.09428,296.9783,0,good,360,0
12496,-79.4351,36.09436,296.9783,0,good,360,0
12497,-79.4352,36.09445,296.978,0.0006,good,359.9994,0.0006
12498,-79.4353,36.09454,296.9783,0.0006,good,359.9994,0.0006
12499,-79.4354,36.09463,296.9785,0.0004,good,359.9996,0.0004
12500,-79.4355,36.09472,296.9783,0.0004,good,359.9996,0.0004
12501,-79.4356,36.0948,296.9783,0,good,360,0
12502,-79.4356,36.09489,296.9783,0,good,360,0
12503,-79.4357,36.09498,296.463,1.0306,good,358.9694,1.0306
12504,-79.4358,36.09507,292.7807,7.3646,good,352.6354,7.3646
12505,-79.4359,36.09516,292.781,0.0006,good,359.9994,0.0006
12506,-79.436,36.09524,292.7807,0.0006,good,359.9994,0.0006
12507,-79.436,36.09533,292.781,0.0006,good,359.9994,0.0006
12508,-79.4361,36.09542,292.7807,0.0006,good,359.9994,0.0006
12509,-79.4362,36.09551,292.2495,1.0624,good,358.9376,1.0624
12510,-79.4363,36.0956,286.489,11.521,good,348.479,11.521
12511,-79.4364,36.09568,286.4886,0.0007999999999,good,359.9992,0.0007999999999
12512,-79.4365,36.09577,286.4886,0,good,360,0
12513,-79.4365,36.09586,286.4886,0,good,360,0
12514,-79.4366,36.09595,285.8077,1.3618,good,358.6382,1.3618
12515,-79.4367,36.09604,284.328,2.9594,good,357.0406,2.9594
12516,-79.4368,36.09612,284.328,0,good,360,0
12517,-79.4369,36.09621,284.328,0,good,360,0
12518,-79.437,36.0963,284.3281,0.0002000000001,good,359.9998,0.0002000000001
12519,-79.437,36.09639,284.3284,0.0006,good,359.9994,0.0006
12520,-79.4371,36.09648,284.328,0.0008,good,359.9992,0.0008
12521,-79.4372,36.09657,281.4264,5.8032,good,354.1968,5.8032
12522,-79.4373,36.09666,280.9186,1.0156,good,358.9844,1.0156
12523,-79.4374,36.09675,280.9183,0.0006000000001,good,359.9994,0.0006000000001
12524,-79.4374,36.09684,280.9186,0.0006000000001,good,359.9994,0.0006000000001
12525,-79.4375,36.09693,280.9187,0.0001999999999,good,359.9998,0.0001999999999
12526,-79.4376,36.09702,280.9183,0.0008,good,359.9992,0.0008
12527,-79.4377,36.09711,280.9186,0.0006000000001,good,359.9994,0.0006000000001
12528,-79.4377,36.0972,280.9187,0.0001999999999,good,359.9998,0.0001999999999
12529,-79.4378,36.09729,280.9183,0.0008,good,359.9992,0.0008
12530,-79.4379,36.09738,280.9187,0.0008,good,359.9992,0.0008
12531,-79.438,36.09747,280.9186,0.0001999999999,good,359.9998,0.0001999999999
12532,-79.4381,36.09756,280.9183,0.0006000000001,good,359.9994,0.0006000000001
12533,-79.4382,36.09765,280.9186,0.0006000000001,good,359.9994,0.0006000000001
12534,-79.4382,36.09773,280.9187,0.0001999999999,good,359.9998,0.0001999999999
12535,-79.4383,36.09782,280.9186,0.0001999999999,good,359.9998,0.0001999999999
12536,-79.4384,36.09791,280.9183,0.0006000000001,good,359.9994,0.0006000000001
12537,-79.4385,36.098,280.9186,0.0006000000001,good,359.9994,0.0006000000001
12538,-79.4386,36.09808,280.9187,0.0001999999999,good,359.9998,0.0001999999999
12539,-79.4387,36.09817,280.9183,0.0008,good,359.9992,0.0008
12540,-79.4387,36.09826,280.9186,0.0006000000001,good,359.9994,0.0006000000001
12541,-79.4388,36.09834,280.9187,0.0001999999999,good,359.9998,0.0001999999999
12542,-79.4389,36.09843,280.9183,0.0008,good,359.9992,0.0008
12543,-79.439,36.09851,280.9187,0.0008,good,359.9992,0.0008
12544,-79.4391,36.09859,281.4773,1.1172,good,358.8828,1.1172
12545,-79.4392,36.09867,282.1265,1.2984,good,358.7016,1.2984
12546,-79.4393,36.09876,282.1266,0.0001999999999,good,359.9998,0.0001999999999
12547,-79.4394,36.09884,282.1265,0.0001999999999,good,359.9998,0.0001999999999
12548,-79.4395,36.09892,282.1266,0.0001999999999,good,359.9998,0.0001999999999
12549,-79.4396,36.09901,282.1265,0.0001999999999,good,359.9998,0.0001999999999
12550,-79.4397,36.09909,282.1265,0,good,360,0
12551,-79.4397,36.09917,282.1266,0.0001999999999,good,359.9998,0.0001999999999
12552,-79.4398,36.09925,282.1269,0.0006,good,359.9994,0.0006
12553,-79.4399,36.09932,282.1265,0.0007999999999,good,359.9992,0.0007999999999
12554,-79.44,36.0994,282.1266,0.0001999999999,good,359.9998,0.0001999999999
12555,-79.4401,36.09948,282.1265,0.0001999999999,good,359.9998,0.0001999999999
12556,-79.4402,36.09955,282.1266,0.0001999999999,good,359.9998,0.0001999999999
12557,-79.4403,36.09963,282.1265,0.0001999999999,good,359.9998,0.0001999999999
12558,-79.4404,36.09971,282.1265,0,good,360,0
12559,-79.4405,36.09978,282.1266,0.0001999999999,good,359.9998,0.0001999999999
12560,-79.4406,36.09986,282.1265,0.0001999999999,good,359.9998,0.0001999999999
12561,-79.4407,36.09993,282.1265,0,good,360,0
12562,-79.4408,36.1,282.1266,0.0001999999999,good,359.9998,0.0001999999999
12563,-79.4409,36.10007,282.1265,0.0001999999999,good,359.9998,0.0001999999999
12564,-79.441,36.10015,282.1266,0.0001999999999,good,359.9998,0.0001999999999
12565,-79.4412,36.10022,282.1265,0.0001999999999,good,359.9998,0.0001999999999
12566,-79.4413,36.10029,282.1265,0,good,360,0
12567,-79.4414,36.10036,282.1266,0.0001999999999,good,359.9998,0.0001999999999
12568,-79.4415,36.10043,282.1265,0.0001999999999,good,359.9998,0.0001999999999
12569,-79.4416,36.10049,282.1265,0,good,360,0
12570,-79.4417,36.10056,282.1266,0.0001999999999,good,359.9998,0.0001999999999
12571,-79.4418,36.10063,280.5814,3.0904,good,356.9096,3.0904
12572,-79.4419,36.1007,279.1326,2.8976,good,357.1024,2.8976
12573,-79.442,36.10077,279.1326,0,good,360,0
12574,-79.4421,36.10083,279.1326,0,good,360,0
12575,-79.4422,36.10089,279.1326,0,good,360,0
12576,-79.4424,36.10096,279.1326,0,good,360,0
12577,-79.4425,36.10102,279.1326,0,good,360,0
12578,-79.4426,36.10108,279.1326,0,good,360,0
12579,-79.4427,36.10115,279.1326,0,good,360,0
12580,-79.4428,36.10121,279.1326,0,good,360,0
12581,-79.4429,36.10127,279.1323,0.0006000000001,good,359.9994,0.0006000000001
12582,-79.443,36.10133,279.1326,0.0006000000001,good,359.9994,0.0006000000001
12583,-79.4431,36.10138,279.1326,0,good,360,0
12584,-79.4433,36.10144,279.1326,0,good,360,0
12585,-79.4434,36.1015,279.1326,0,good,360,0
12586,-79.4435,36.10156,279.1148,0.0356,good,359.9644,0.0356
12587,-79.4436,36.10162,277.2448,3.74,good,356.26,3.74
12588,-79.4437,36.10168,277.2452,0.0008,good,359.9992,0.0008
12589,-79.4439,36.10173,277.2451,0.0002000000001,good,359.9998,0.0002000000001
12590,-79.444,36.10178,277.2452,0.0002000000001,good,359.9998,0.0002000000001
12591,-79.4441,36.10183,277.2448,0.0008,good,359.9992,0.0008
12592,-79.4442,36.10189,277.2452,0.0008,good,359.9992,0.0008
12593,-79.4443,36.10194,277.2451,0.0002000000001,good,359.9998,0.0002000000001
12594,-79.4445,36.10199,277.2448,0.0006,good,359.9994,0.0006
12595,-79.4446,36.10204,277.2451,0.0006,good,359.9994,0.0006
12596,-79.4447,36.10209,277.2452,0.0002000000001,good,359.9998,0.0002000000001
12597,-79.4448,36.10214,277.2448,0.0008,good,359.9992,0.0008
12598,-79.4449,36.10219,277.2452,0.0008,good,359.9992,0.0008
12599,-79.4451,36.10223,277.2451,0.0002000000001,good,359.9998,0.0002000000001
12600,-79.4452,36.10228,277.2452,0.0002000000001,good,359.9998,0.0002000000001
12601,-79.3374,36.09186,277.2448,0.0008,good,359.9992,0.0008
12602,-79.3375,36.09189,277.2451,0.0006,good,359.9994,0.0006
12603,-79.3376,36.09191,277.2452,0.0002000000001,good,359.9998,0.0002000000001
12604,-79.3378,36.09194,277.2448,0.0008,good,359.9992,0.0008
12605,-79.3379,36.09196,277.4257,0.3618,good,359.6382,0.3618
12606,-79.338,36.09199,277.6289,0.4064,good,359.5936,0.4064
12607,-79.3382,36.09202,277.6292,0.0006000000001,good,359.9994,0.0006000000001
12608,-79.3383,36.09204,277.6293,0.0001999999999,good,359.9998,0.0001999999999
12609,-79.3384,36.09207,277.6289,0.0008,good,359.9992,0.0008
12610,-79.3386,36.09209,277.6293,0.0008,good,359.9992,0.0008
12611,-79.3387,36.0921,277.6292,0.0001999999999,good,359.9998,0.0001999999999
12612,-79.3388,36.09212,277.6289,0.0006000000001,good,359.9994,0.0006000000001
12613,-79.339,36.09214,277.6293,0.0008,good,359.9992,0.0008
12614,-79.3391,36.09216,277.6288,0.001,good,359.999,0.001
12615,-79.3392,36.09218,277.6293,0.001,good,359.999,0.001
12616,-79.3394,36.0922,277.6293,0,good,360,0
12617,-79.3395,36.09222,277.6288,0.001,good,359.999,0.001
12618,-79.3396,36.09224,277.6293,0.001,good,359.999,0.001
12619,-79.3398,36.09226,277.6289,0.0008,good,359.9992,0.0008
12620,-79.3399,36.09228,277.6293,0.0008,good,359.9992,0.0008
12621,-79.34,36.0923,277.6292,0.0001999999999,good,359.9998,0.0001999999999
12622,-79.3402,36.09232,277.6289,0.0006000000001,good,359.9994,0.0006000000001
12623,-79.3403,36.09234,277.6293,0.0008,good,359.9992,0.0008
12624,-79.3404,36.09236,277.6292,0.0001999999999,good,359.9998,0.0001999999999
12625,-79.3406,36.09238,277.6289,0.0006000000001,good,359.9994,0.0006000000001
12626,-79.3407,36.0924,277.6293,0.0008,good,359.9992,0.0008
12627,-79.3408,36.09242,277.6288,0.001,good,359.999,0.001
12628,-79.341,36.09244,277.6293,0.001,good,359.999,0.001
12629,-79.3411,36.09246,277.6293,0,good,360,0
12630,-79.3413,36.09248,277.6289,0.0008,good,359.9992,0.0008
12631,-79.3414,36.09249,277.6292,0.0006000000001,good,359.9994,0.0006000000001
12632,-79.3415,36.09251,278.0089,0.7594,good,359.2406,0.7594
12633,-79.3417,36.09253,278.2749,0.532,good,359.468,0.532
12634,-79.3418,36.09255,278.275,0.0001999999999,good,359.9998,0.0001999999999
12635,-79.3419,36.09257,278.2753,0.0006000000001,good,359.9994,0.0006000000001
12636,-79.3421,36.09259,278.2749,0.0008,good,359.9992,0.0008
12637,-79.3422,36.09261,278.275,0.0001999999999,good,359.9998,0.0001999999999
12638,-79.3423,36.09263,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12639,-79.3425,36.09265,278.2749,0,good,360,0
12640,-79.3426,36.09267,278.275,0.0001999999999,good,359.9998,0.0001999999999
12641,-79.3427,36.09269,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12642,-79.3429,36.09271,278.275,0.0001999999999,good,359.9998,0.0001999999999
12643,-79.343,36.09273,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12644,-79.3431,36.09275,278.2753,0.0008,good,359.9992,0.0008
12645,-79.3433,36.09277,278.275,0.0006000000001,good,359.9994,0.0006000000001
12646,-79.3434,36.09279,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12647,-79.3435,36.09281,278.275,0.0001999999999,good,359.9998,0.0001999999999
12648,-79.3437,36.09284,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12649,-79.3438,36.09285,278.2749,0,good,360,0
12650,-79.3439,36.09287,278.275,0.0001999999999,good,359.9998,0.0001999999999
12651,-79.3441,36.09288,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12652,-79.3442,36.0929,278.2753,0.0008,good,359.9992,0.0008
12653,-79.3444,36.09292,278.275,0.0006000000001,good,359.9994,0.0006000000001
12654,-79.3445,36.09293,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12655,-79.3446,36.09295,278.275,0.0001999999999,good,359.9998,0.0001999999999
12656,-79.3448,36.09297,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12657,-79.3449,36.09298,278.2749,0,good,360,0
12658,-79.345,36.093,278.275,0.0001999999999,good,359.9998,0.0001999999999
12659,-79.3452,36.09301,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12660,-79.3453,36.09301,278.2749,0,good,360,0
12661,-79.3454,36.09301,278.275,0.0001999999999,good,359.9998,0.0001999999999
12662,-79.3456,36.09302,278.2753,0.0006000000001,good,359.9994,0.0006000000001
12663,-79.3457,36.09302,278.275,0.0006000000001,good,359.9994,0.0006000000001
12664,-79.3459,36.09302,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12665,-79.346,36.09302,278.2749,0,good,360,0
12666,-79.3461,36.093,278.275,0.0001999999999,good,359.9998,0.0001999999999
12667,-79.3463,36.09299,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12668,-79.3464,36.09297,278.275,0.0001999999999,good,359.9998,0.0001999999999
12669,-79.3465,36.09296,278.2749,0.0001999999999,good,359.9998,0.0001999999999
12670,-79.3467,36.09293,278.168,0.2138,good,359.7862,0.2138
12671,-79.3468,36.0929,277.3153,1.7054,good,358.2946,1.7054
12672,-79.3469,36.09287,277.3149,0.0007999999999,good,359.9992,0.0007999999999
12673,-79.3471,36.09284,277.3149,0,good,360,0
12674,-79.3472,36.09281,277.3153,0.0007999999999,good,359.9992,0.0007999999999
12675,-79.3473,36.09276,277.3149,0.0007999999999,good,359.9992,0.0007999999999
12676,-79.3474,36.09272,277.3149,0,good,360,0
12677,-79.3476,36.09267,277.3153,0.0007999999999,good,359.9992,0.0007999999999
12678,-79.3477,36.09262,277.3149,0.0007999999999,good,359.9992,0.0007999999999
12679,-79.3478,36.09258,277.3149,0,good,360,0
12680,-79.3479,36.09252,277.3153,0.0007999999999,good,359.9992,0.0007999999999
12681,-79.348,36.09247,277.3149,0.0007999999999,good,359.9992,0.0007999999999
12682,-79.3482,36.09241,277.3149,0,good,360,0
12683,-79.3483,36.09235,277.3153,0.0007999999999,good,359.9992,0.0007999999999
12684,-79.3484,36.09228,277.3463,0.062,good,359.938,0.062
12685,-79.3485,36.09222,277.3691,0.0456,good,359.9544,0.0456
12686,-79.3486,36.09215,277.3691,0,good,360,0
12687,-79.3487,36.09208,277.3688,0.0006,good,359.9994,0.0006
12688,-79.3488,36.09202,277.3691,0.0006,good,359.9994,0.0006
12689,-79.3489,36.09195,277.3691,0,good,360,0
12690,-79.349,36.09188,277.3691,0,good,360,0
12691,-79.3492,36.09183,277.3691,0,good,360,0
12692,-79.3493,36.09177,277.3691,0,good,360,0
12693,-79.3494,36.09172,277.3691,0,good,360,0
12694,-79.3495,36.09166,277.3691,0,good,360,0
12695,-79.3496,36.0916,277.3691,0,good,360,0
12696,-79.3498,36.09155,277.3691,0,good,360,0
12697,-79.3499,36.0915,277.0273,0.6836,good,359.3164,0.6836
12698,-79.35,36.09146,275.0526,3.9494,good,356.0506,3.9494
12699,-79.3501,36.09141,275.053,0.0008,good,359.9992,0.0008
12700,-79.3503,36.09137,275.053,0,good,360,0
12701,-79.3504,36.09134,275.0526,0.0008,good,359.9992,0.0008
12702,-79.3505,36.0913,275.053,0.0008,good,359.9992,0.0008
12703,-79.3506,36.09127,275.0526,0.0008,good,359.9992,0.0008
12704,-79.3508,36.09124,275.053,0.0008,good,359.9992,0.0008
12705,-79.3509,36.09122,275.0526,0.0008,good,359.9992,0.0008
12706,-79.351,36.09119,275.053,0.0008,good,359.9992,0.0008
12707,-79.3512,36.09117,275.0526,0.0008,good,359.9992,0.0008
12708,-79.3513,36.09115,275.053,0.0008,good,359.9992,0.0008
12709,-79.3514,36.09112,273.5453,3.0154,good,356.9846,3.0154
12710,-79.3516,36.0911,273.4982,0.0942,good,359.9058,0.0942
12711,-79.3517,36.09108,273.4978,0.0008,good,359.9992,0.0008
12712,-79.3518,36.09105,273.4982,0.0008,good,359.9992,0.0008
12713,-79.352,36.09102,273.4982,0,good,360,0
12714,-79.3521,36.09099,273.4978,0.0008,good,359.9992,0.0008
12715,-79.3522,36.09097,273.4982,0.0008,good,359.9992,0.0008
12716,-79.3524,36.09094,273.4982,0,good,360,0
12717,-79.3525,36.09092,272.1699,2.6566,good,357.3434,2.6566
12718,-79.3526,36.09089,272.0257,0.2884,good,359.7116,0.2884
12719,-79.3528,36.09086,272.0257,0,good,360,0
12720,-79.3157,36.09358,272.0253,0.0007999999999,good,359.9992,0.0007999999999
12721,-79.3158,36.09359,272.0257,0.0007999999999,good,359.9992,0.0007999999999
12722,-79.316,36.09359,272.0257,0,good,360,0
12723,-79.3161,36.0936,272.0253,0.0007999999999,good,359.9992,0.0007999999999
12724,-79.3162,36.0936,269.7263,4.598,good,355.402,4.598
12725,-79.3164,36.09361,269.5752,0.3022,good,359.6978,0.3022
12726,-79.3165,36.09362,269.5755,0.0006,good,359.9994,0.0006
12727,-79.3166,36.09362,269.5752,0.0006,good,359.9994,0.0006
12728,-79.3168,36.09363,269.5755,0.0006,good,359.9994,0.0006
12729,-79.3169,36.09364,269.5752,0.0006,good,359.9994,0.0006
12730,-79.317,36.09365,269.5752,0,good,360,0
12731,-79.3172,36.09366,269.5755,0.0006,good,359.9994,0.0006
12732,-79.3173,36.09367,269.5752,0.0006,good,359.9994,0.0006
12733,-79.3175,36.09368,269.5755,0.0006,good,359.9994,0.0006
12734,-79.3176,36.09369,269.5752,0.0006,good,359.9994,0.0006
12735,-79.3177,36.09371,269.5752,0,good,360,0
12736,-79.3179,36.09372,269.5755,0.0006,good,359.9994,0.0006
12737,-79.318,36.09374,269.5752,0.0006,good,359.9994,0.0006
12738,-79.3181,36.09375,269.5752,0,good,360,0
12739,-79.3183,36.09376,269.5755,0.0006,good,359.9994,0.0006
12740,-79.3184,36.09378,269.6267,0.1024,good,359.8976,0.1024
12741,-79.3185,36.09381,271.0332,2.813,good,357.187,2.813
12742,-79.3187,36.09384,271.0336,0.0007999999999,good,359.9992,0.0007999999999
12743,-79.3188,36.09386,271.0332,0.0007999999999,good,359.9992,0.0007999999999
12744,-79.3189,36.09389,271.0336,0.0007999999999,good,359.9992,0.0007999999999
12745,-79.3191,36.09391,271.0336,0,good,360,0
12746,-79.3192,36.09394,271.0332,0.0007999999999,good,359.9992,0.0007999999999
12747,-79.3193,36.09397,271.0336,0.0007999999999,good,359.9992,0.0007999999999
12748,-79.3195,36.09399,271.0336,0,good,360,0
12749,-79.3196,36.09401,271.0332,0.0007999999999,good,359.9992,0.0007999999999
12750,-79.3197,36.09402,271.0336,0.0007999999999,good,359.9992,0.0007999999999
12751,-79.3199,36.09404,271.0332,0.0007999999999,good,359.9992,0.0007999999999
12752,-79.32,36.09406,271.0336,0.0007999999999,good,359.9992,0.0007999999999
12753,-79.3201,36.09407,271.0336,0,good,360,0
12754,-79.3203,36.09409,271.0332,0.0007999999999,good,359.9992,0.0007999999999
12755,-79.3204,36.0941,271.0336,0.0007999999999,good,359.9992,0.0007999999999
12756,-79.3206,36.09411,271.0332,0.0007999999999,good,359.9992,0.0007999999999
12757,-79.3207,36.09412,271.0336,0.0007999999999,good,359.9992,0.0007999999999
12758,-79.3208,36.09412,271.0336,0,good,360,0
12759,-79.321,36.09413,271.0332,0.0007999999999,good,359.9992,0.0007999999999
12760,-79.3211,36.09414,271.0336,0.0007999999999,good,359.9992,0.0007999999999
12761,-79.3212,36.09414,271.0332,0.0007999999999,good,359.9992,0.0007999999999
12762,-79.3214,36.09414,271.0336,0.0007999999999,good,359.9992,0.0007999999999
12763,-79.3215,36.09414,271.0336,0,good,360,0
12764,-79.3216,36.09414,271.0332,0.0007999999999,good,359.9992,0.0007999999999
12765,-79.3218,36.09414,271.0336,0.0007999999999,good,359.9992,0.0007999999999
12766,-79.3219,36.09413,271.0332,0.0007999999999,good,359.9992,0.0007999999999
12767,-79.3221,36.09411,271.0336,0.0007999999999,good,359.9992,0.0007999999999
12768,-79.3222,36.09409,271.0336,0,good,360,0
12769,-79.3223,36.09407,271.0332,0.0007999999999,good,359.9992,0.0007999999999
12770,-79.3225,36.09404,270.7396,0.5872,good,359.4128,0.5872
12771,-79.3226,36.09401,269.5289,2.4214,good,357.5786,2.4214
12772,-79.3227,36.09398,269.5289,0,good,360,0
12773,-79.3228,36.09394,269.5289,0,good,360,0
12774,-79.323,36.0939,269.5289,0,good,360,0
12775,-79.3231,36.09386,269.5285,0.0008,good,359.9992,0.0008
12776,-79.3232,36.09381,269.5289,0.0008,good,359.9992,0.0008
12777,-79.3233,36.09377,269.5289,0,good,360,0
12778,-79.3235,36.09372,269.5289,0,good,360,0
12779,-79.3236,36.09366,269.5289,0,good,360,0
12780,-79.3237,36.0936,269.5289,0,good,360,0
12781,-79.3238,36.09354,269.962,0.8662,good,359.1338,0.8662
12782,-79.3239,36.09347,272.0851,4.2462,good,355.7538,4.2462
12783,-79.324,36.09341,272.0851,0,good,360,0
12784,-79.3241,36.09334,272.0851,0,good,360,0
12785,-79.3243,36.09328,272.0851,0,good,360,0
12786,-79.3244,36.0932,272.0848,0.0006000000001,good,359.9994,0.0006000000001
12787,-79.3245,36.09312,272.0851,0.0006000000001,good,359.9994,0.0006000000001
12788,-79.3245,36.09304,272.0851,0,good,360,0
12789,-79.3246,36.09296,272.0851,0,good,360,0
12790,-79.3247,36.09289,272.0851,0,good,360,0
12791,-79.3248,36.0928,272.0851,0,good,360,0
12792,-79.3249,36.09272,272.0851,0,good,360,0
12793,-79.325,36.09264,272.0851,0,good,360,0
12794,-79.3251,36.09256,272.0851,0,good,360,0
12795,-79.3252,36.09247,272.0851,0,good,360,0
12796,-79.3253,36.09239,272.0851,0,good,360,0
12797,-79.3254,36.09231,272.0851,0,good,360,0
12798,-79.3255,36.09223,272.0851,0,good,360,0
12799,-79.3256,36.09216,272.0851,0,good,360,0
12800,-79.3257,36.09208,270.7155,2.7392,good,357.2608,2.7392
12801,-79.3258,36.09201,270.6688,0.0934,good,359.9066,0.0934
12802,-79.3259,36.09194,270.6692,0.0008,good,359.9992,0.0008
12803,-79.326,36.09186,270.6688,0.0008,good,359.9992,0.0008
12804,-79.3261,36.09179,270.6692,0.0008,good,359.9992,0.0008
12805,-79.3262,36.09173,270.6688,0.0008,good,359.9992,0.0008
12806,-79.3263,36.09166,270.6688,0,good,360,0
12807,-79.3264,36.0916,270.6692,0.0008,good,359.9992,0.0008
12808,-79.3265,36.09153,270.6688,0.0008,good,359.9992,0.0008
12809,-79.3267,36.09148,270.6692,0.0008,good,359.9992,0.0008
12810,-79.3268,36.09143,269.5833,2.1718,good,357.8282,2.1718
12811,-79.3269,36.09138,268.1342,2.8982,good,357.1018,2.8982
12812,-79.327,36.09133,268.1342,0,good,360,0
12813,-79.3271,36.09128,268.1342,0,good,360,0
12814,-79.3273,36.09125,268.1345,0.0006,good,359.9994,0.0006
12815,-79.3274,36.09122,268.1342,0.0006,good,359.9994,0.0006
12816,-79.3275,36.09119,268.1342,0,good,360,0
12817,-79.3277,36.09116,268.1342,0,good,360,0
12818,-79.3278,36.09113,265.3657,5.537,good,354.463,5.537
12819,-79.3279,36.0911,264.947,0.8374,good,359.1626,0.8374
12820,-79.3281,36.09108,264.9474,0.0008,good,359.9992,0.0008
12821,-79.3282,36.09106,264.947,0.0008,good,359.9992,0.0008
12822,-79.3283,36.09103,264.9474,0.0008,good,359.9992,0.0008
12823,-79.3285,36.09101,264.947,0.0008,good,359.9992,0.0008
12824,-79.3286,36.09099,264.9474,0.0008,good,359.9992,0.0008
12825,-79.3287,36.09097,264.2793,1.3362,good,358.6638,1.3362
12826,-79.3289,36.09095,264.1906,0.1774,good,359.8226,0.1774
12827,-79.329,36.09093,264.1906,0,good,360,0
12828,-79.3291,36.09091,264.1905,0.0002000000001,good,359.9998,0.0002000000001
12829,-79.3293,36.09089,264.1909,0.0008,good,359.9992,0.0008
12830,-79.3294,36.09087,264.1905,0.0008,good,359.9992,0.0008
12831,-79.3296,36.09085,264.1906,0.0002000000001,good,359.9998,0.0002000000001
12832,-79.3339,36.09085,263.1215,2.1382,good,357.8618,2.1382
12833,-79.334,36.09087,262.3719,1.4992,good,358.5008,1.4992
12834,-79.3342,36.0909,262.3715,0.0007999999999,good,359.9992,0.0007999999999
12835,-79.3343,36.09092,262.3715,0,good,360,0
12836,-79.3344,36.09095,262.3719,0.0007999999999,good,359.9992,0.0007999999999
12837,-79.3346,36.09098,262.3715,0.0007999999999,good,359.9992,0.0007999999999
12838,-79.3347,36.09102,262.3715,0,good,360,0
12839,-79.3348,36.09106,262.3719,0.0007999999999,good,359.9992,0.0007999999999
12840,-79.3349,36.0911,262.3715,0.0007999999999,good,359.9992,0.0007999999999
12841,-79.3351,36.09114,262.3715,0,good,360,0
12842,-79.3352,36.09118,262.3719,0.0007999999999,good,359.9992,0.0007999999999
12843,-79.3353,36.09122,262.3715,0.0007999999999,good,359.9992,0.0007999999999
12844,-79.3354,36.09127,262.3715,0,good,360,0
12845,-79.3356,36.09132,262.3719,0.0007999999999,good,359.9992,0.0007999999999
12846,-79.3357,36.09137,262.3715,0.0007999999999,good,359.9992,0.0007999999999
12847,-79.3358,36.09142,262.3719,0.0007999999999,good,359.9992,0.0007999999999
12848,-79.3359,36.09147,262.3715,0.0007999999999,good,359.9992,0.0007999999999
12849,-79.3361,36.09151,262.3715,0,good,360,0
12850,-79.3362,36.09155,262.3719,0.0007999999999,good,359.9992,0.0007999999999
12851,-79.3363,36.09159,263.9486,3.1534,good,356.8466,3.1534
12852,-79.3364,36.09162,263.9868,0.0764,good,359.9236,0.0764
12853,-79.3366,36.09166,263.9868,0,good,360,0
12854,-79.3367,36.0917,263.9868,0,good,360,0
12855,-79.3368,36.09174,263.9865,0.0006000000001,good,359.9994,0.0006000000001
12856,-79.337,36.09177,263.9868,0.0006000000001,good,359.9994,0.0006000000001
12857,-79.3371,36.09181,263.9868,0,good,360,0
12858,-79.3372,36.09183,263.9868,0,good,360,0
12859,-79.2941,36.09869,263.9868,0,good,360,0
12860,-79.2943,36.0987,263.9864,0.0008,good,359.9992,0.0008
12861,-79.2944,36.0987,263.9868,0.0008,good,359.9992,0.0008
12862,-79.2945,36.0987,263.9868,0,good,360,0
12863,-79.2947,36.09871,263.9868,0,good,360,0
12864,-79.2948,36.09871,263.9868,0,good,360,0
12865,-79.295,36.09871,263.9868,0,good,360,0
12866,-79.2951,36.09872,263.9865,0.0006000000001,good,359.9994,0.0006000000001
12867,-79.2952,36.09872,263.9868,0.0006000000001,good,359.9994,0.0006000000001
12868,-79.2954,36.09872,263.9868,0,good,360,0
12869,-79.2955,36.09873,263.9868,0,good,360,0
