Speed_mph,Elevation_Smoothen_ft,Elev_Delta_CUR_ft,Elev_Delta_FOL_500ft_ft,Elev_Delta_FOL_500_1kft_ft,Elev_Delta_FOL_1k_1k5ft_ft,Elev_Delta_FOL_1k5_2kft_ft,Elev_Delta_FOL_2k_2k5ft_ft,Elev_Delta_PRE_500ft_ft,Elev_Delta_PRE_500_1kft_ft,Elev_Delta_PRE_1k_1k5ft_ft,Elev_Delta_PRE_1k5_2kft_ft,Elev_Delta_PRE_2k_2k5ft_ft,Curve_CUR_degree,Curve_Max_FOL_500ft_degree,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Elev_Delta_FOL_500ft_ft,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Node_ID,Cumulative_Length_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
0.0,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646525 35.775779),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.01,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646525 35.77578299999999),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.83,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646586 35.775787),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.88,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.64655599999999 35.775787),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
1.65,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646609 35.775798),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
1.15,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646586 35.775806),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.82,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.64657099999998 35.775806),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.01,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646601 35.77582499999999),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.01,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646594 35.77582499999999),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.0,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646609 35.77582499999999),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.0,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646594 35.775828999999995),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.76,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646586 35.775828999999995),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.0,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646601 35.775833),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.01,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646586 35.775833),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.0,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646601 35.77583599999999),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.02,311.4785286,-0.10130000000003747,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,4.546657200000027,0.0006,5.8682,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,0.4714856999999597,11.1176,2.7556,0.5106,0.0284,5.6376,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646609 35.77583599999999),-78.6466,35.77575,0,0,0,10565,188750,1350,750,51500,800,185000,19950
0.01,311.4225714,-0.08332860000001574,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,4.546657200000027,0.001,5.8682,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,0.559442899999965,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.64663999999999 35.775839999999995),-78.6467,35.77582,0,0,0,10564,188800,1300,700,51450,850,185050,20000
0.0,311.4225714,-0.08332860000001574,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,4.546657200000027,0.001,5.8682,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,0.559442899999965,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.64664699999999 35.775839999999995),-78.6467,35.77582,0,0,0,10564,188800,1300,700,51450,850,185050,20000
4.21,311.4225714,-0.08332860000001574,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,4.546657200000027,0.001,5.8682,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,0.559442899999965,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646617 35.77584399999999),-78.6467,35.77582,0,0,0,10564,188800,1300,700,51450,850,185050,20000
0.02,311.4225714,-0.08332860000001574,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,4.546657200000027,0.001,5.8682,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,0.559442899999965,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.64664699999999 35.77585199999999),-78.6467,35.77582,0,0,0,10564,188800,1300,700,51450,850,185050,20000
0.03,311.4225714,-0.08332860000001574,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,4.546657200000027,0.001,5.8682,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,0.559442899999965,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.64663999999999 35.77585199999999),-78.6467,35.77582,0,0,0,10564,188800,1300,700,51450,850,185050,20000
0.07,311.4225714,-0.08332860000001574,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,4.546657200000027,0.001,5.8682,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,0.559442899999965,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.64667 35.775867000000005),-78.6467,35.77582,0,0,0,10564,188800,1300,700,51450,850,185050,20000
0.03,311.4225714,-0.08332860000001574,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,4.546657200000027,0.001,5.8682,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,0.559442899999965,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646678 35.775867000000005),-78.6467,35.77582,0,0,0,10564,188800,1300,700,51450,850,185050,20000
0.05,311.4225714,-0.08332860000001574,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,4.546657200000027,0.001,5.8682,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,0.559442899999965,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646632 35.77588599999999),-78.6467,35.77582,0,0,0,10564,188800,1300,700,51450,850,185050,20000
0.01,311.4225714,-0.08332860000001574,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,4.546657200000027,0.001,5.8682,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,0.559442899999965,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646632 35.77589),-78.6467,35.77582,0,0,0,10564,188800,1300,700,51450,850,185050,20000
8.56,311.4225714,-0.08332860000001574,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,4.546657200000027,0.001,5.8682,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,0.559442899999965,11.1176,2.7556,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646632 35.77590899999999),-78.6467,35.77582,0,0,0,10564,188800,1300,700,51450,850,185050,20000
5.64,311.3952,-0.028557100000000446,0.6458858000000305,1.203185699999949,1.1109572000000298,0.9787999999999784,0.9660000000000082,0.03935710000001791,0.5798285999999848,7.63014290000001,5.445557099999974,4.546657200000027,0.001,5.8682,11.1176,2.4976,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,0.6458858000000305,11.1176,2.4976,0.5106,0.0284,4.7384,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.646777 35.775954999999996),-78.6468,35.77589,0,0,0,10563,188850,1250,650,51400,900,185100,20050
9.42,311.4112714,0.05651430000000346,0.8257285000000252,1.203185699999949,1.02365709999998,0.9787999999999784,0.984228499999972,0.03935710000001791,0.28442860000001247,5.860671400000001,7.63014290000001,4.546657200000027,0.0006,5.8682,11.1176,0.5928,0.5106,0.0284,3.1236,5.7596,7.9842,0.8534,0.0006,0.8257285000000252,11.1176,0.5928,0.5106,0.0284,3.1236,5.7596,7.9842,0.8534,0.0006,1,0,0,POINT (-78.64696799999999 35.776088),-78.647,35.77604,0,0,0,10561,188950,1150,550,51300,1000,185200,20150
7.57,311.5347571,0.17671430000001465,0.9658714999999916,1.203185699999949,0.993157100000019,0.9787999999999784,0.9885714999999777,0.12348570000000336,0.11772849999999835,0.8674143000000072,7.63014290000001,4.546657200000027,3.0316,11.1176,2.7556,0.001,0.5106,0.0284,3.1236,5.7596,4.2868,7.9842,0.8534,0.9658714999999916,2.7556,0.001,0.5106,0.0284,3.1236,5.7596,4.2868,7.9842,0.8534,1,0,0,POINT (-78.64720399999999 35.776264),-78.6472,35.77618,0,0,0,10559,189050,1050,450,51200,1100,185300,20250
0.93,311.9029714,0.3616999999999848,1.1651571000000445,1.203185699999949,0.993157100000019,0.9787999999999784,0.9885714999999777,0.2757285000000138,0.03935710000001791,0.7309285999999702,7.63014290000001,3.825285699999995,1.52,11.1176,2.7556,0.5106,0.0006,0.0284,3.0316,5.7596,4.2868,7.9842,0.8534,1.1651571000000445,2.7556,0.5106,0.0006,0.0284,3.0316,5.7596,4.2868,7.9842,0.8534,1,0,0,POINT (-78.64750899999999 35.77645799999999),-78.6475,35.7764,0,0,0,10556,189200,900,300,51050,1250,185450,20400
0.65,312.1159,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.9885714999999777,0.3616999999999848,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,5.8682,11.1176,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1.1744571000000406,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1,0,0,POINT (-78.64754 35.77649599999999),-78.6476,35.77647,0,0,0,10555,189250,850,250,51000,1300,185500,20450
0.07,312.1159,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.9885714999999777,0.3616999999999848,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,5.8682,11.1176,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1.1744571000000406,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1,0,0,POINT (-78.64754 35.77650800000001),-78.6476,35.77647,0,0,0,10555,189250,850,250,51000,1300,185500,20450
0.79,312.1159,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.9885714999999777,0.3616999999999848,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,5.8682,11.1176,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1.1744571000000406,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1,0,0,POINT (-78.64754 35.77650800000001),-78.6476,35.77647,0,0,0,10555,189250,850,250,51000,1300,185500,20450
0.76,312.1159,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.9885714999999777,0.3616999999999848,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,5.8682,11.1176,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1.1744571000000406,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1,0,0,POINT (-78.64754 35.776527),-78.6476,35.77647,0,0,0,10555,189250,850,250,51000,1300,185500,20450
2.29,312.1159,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.9885714999999777,0.3616999999999848,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,5.8682,11.1176,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1.1744571000000406,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1,0,0,POINT (-78.647532 35.776527),-78.6476,35.77647,0,0,0,10555,189250,850,250,51000,1300,185500,20450
2.17,312.1159,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.9885714999999777,0.3616999999999848,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,5.8682,11.1176,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1.1744571000000406,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1,0,0,POINT (-78.64759299999999 35.776527),-78.6476,35.77647,0,0,0,10555,189250,850,250,51000,1300,185500,20450
1.52,312.1159,0.4714856999999597,1.1744571000000406,1.203185699999949,0.993157100000019,0.9701142999999774,0.9885714999999777,0.3616999999999848,0.03935710000001791,0.7309285999999702,7.63014290000001,2.119585699999959,5.8682,11.1176,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1.1744571000000406,2.7556,0.5106,0.0284,0.002,3.0316,5.6376,5.7596,7.9842,0.8534,1,0,0,POINT (-78.64759299999999 35.776557),-78.6476,35.77647,0,0,0,10555,189250,850,250,51000,1300,185500,20450
0.68,312.3744571,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.9885714999999777,0.4714856999999597,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,0.0002,11.1176,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1.203185699999949,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1,0,0,POINT (-78.647631 35.776557),-78.6477,35.77653,0,0,0,10554,189300,800,200,50950,1350,185550,20500
0.79,312.3744571,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.9885714999999777,0.4714856999999597,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,0.0002,11.1176,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1.203185699999949,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1,0,0,POINT (-78.64761600000001 35.776557),-78.6477,35.77653,0,0,0,10554,189300,800,200,50950,1350,185550,20500
2.39,312.3744571,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.9885714999999777,0.4714856999999597,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,0.0002,11.1176,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1.203185699999949,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1,0,0,POINT (-78.64761600000001 35.776569),-78.6477,35.77653,0,0,0,10554,189300,800,200,50950,1350,185550,20500
1.94,312.3744571,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.9885714999999777,0.4714856999999597,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,0.0002,11.1176,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1.203185699999949,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1,0,0,POINT (-78.647631 35.776569),-78.6477,35.77653,0,0,0,10554,189300,800,200,50950,1350,185550,20500
2.54,312.3744571,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.9885714999999777,0.4714856999999597,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,0.0002,11.1176,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1.203185699999949,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1,0,0,POINT (-78.64766999999999 35.776576),-78.6477,35.77653,0,0,0,10554,189300,800,200,50950,1350,185550,20500
1.27,312.3744571,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.9885714999999777,0.4714856999999597,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,0.0002,11.1176,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1.203185699999949,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1,0,0,POINT (-78.647662 35.776576),-78.6477,35.77653,0,0,0,10554,189300,800,200,50950,1350,185550,20500
0.79,312.3744571,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.9885714999999777,0.4714856999999597,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,0.0002,11.1176,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1.203185699999949,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1,0,0,POINT (-78.647639 35.776576),-78.6477,35.77653,0,0,0,10554,189300,800,200,50950,1350,185550,20500
1.67,312.3744571,0.559442899999965,1.203185699999949,1.2013000000000034,0.9787999999999784,0.9579429000000346,0.9885714999999777,0.4714856999999597,0.03935710000001791,0.7309285999999702,7.63014290000001,2.1213428000000363,0.0002,11.1176,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1.203185699999949,2.7556,0.5106,0.0284,0.0006,5.8682,4.7384,5.7596,7.9842,0.8534,1,0,0,POINT (-78.64768499999998 35.77658799999999),-78.6477,35.77653,0,0,0,10554,189300,800,200,50950,1350,185550,20500
