Node_ID,Speed_mph,Elevation_Smoothen_ft,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_FOL_2500ft_ft,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Node_ID,Cumulative_Length_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch,Loco,Coach,CCU
2963,57.26,659.8551286,0.0023581430000001544,0.0033968580000009753,0.0002460000000007767,-0.0032448570000008204,-0.002444999999999027,0.01187242900000001,0.00836171400000012,0.06034942799999953,0.0663409999999999,3.1616,1.5988,0.001,13.1112,11.59782,8.3074,14.4376,2.205,4.5628,0.0033968580000009753,0.001,13.1112,11.59782,8.3074,14.4376,2.205,4.5628,,,,POINT (-79.419169 36.086204),-79.4192,36.08614,0,0,0,2963,148150,550,209400,1300,4350,7200,96800,1.0,7.0,0.0
4399,0.02,724.4952286,-0.0007028569999999946,0.0042785710000009655,0.0051564289999998895,-0.001975714999999809,0.002577857999999651,0.006560286000000133,0.007038714000000255,0.005585142999999562,0.0054148580000003225,2.3558,4.188,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,0.0042785710000009655,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,,,,POINT (-79.233378 36.08575),-79.2334,36.08575,0,0,0,4399,219950,2850,137600,93200,5550,79000,12800,1.0,7.0,0.0
4399,0.02,724.4952286,-0.0007028569999999946,0.0042785710000009655,0.0051564289999998895,-0.001975714999999809,0.002577857999999651,0.006560286000000133,0.007038714000000255,0.005585142999999562,0.0054148580000003225,2.3558,4.188,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,0.0042785710000009655,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,,,,POINT (-79.233371 36.08575),-79.2334,36.08575,0,0,0,4399,219950,2850,137600,93200,5550,79000,12800,1.0,7.0,0.0
4399,0.01,724.4952286,-0.0007028569999999946,0.0042785710000009655,0.0051564289999998895,-0.001975714999999809,0.002577857999999651,0.006560286000000133,0.007038714000000255,0.005585142999999562,0.0054148580000003225,2.3558,4.188,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,0.0042785710000009655,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,,,,POINT (-79.23339399999999 36.08575),-79.2334,36.08575,0,0,0,4399,219950,2850,137600,93200,5550,79000,12800,1.0,7.0,0.0
4399,0.01,724.4952286,-0.0007028569999999946,0.0042785710000009655,0.0051564289999998895,-0.001975714999999809,0.002577857999999651,0.006560286000000133,0.007038714000000255,0.005585142999999562,0.0054148580000003225,2.3558,4.188,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,0.0042785710000009655,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,,,,POINT (-79.233386 36.08575),-79.2334,36.08575,0,0,0,4399,219950,2850,137600,93200,5550,79000,12800,1.0,7.0,0.0
4399,0.02,724.4952286,-0.0007028569999999946,0.0042785710000009655,0.0051564289999998895,-0.001975714999999809,0.002577857999999651,0.006560286000000133,0.007038714000000255,0.005585142999999562,0.0054148580000003225,2.3558,4.188,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,0.0042785710000009655,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,,,,POINT (-79.233386 36.085754),-79.2334,36.08575,0,0,0,4399,219950,2850,137600,93200,5550,79000,12800,1.0,7.0,0.0
4399,75.27,724.4952286,-0.0007028569999999946,0.0042785710000009655,0.0051564289999998895,-0.001975714999999809,0.002577857999999651,0.006560286000000133,0.007038714000000255,0.005585142999999562,0.0054148580000003225,2.3558,4.188,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,0.0042785710000009655,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,,,,POINT (-79.233371 36.085765),-79.2334,36.08575,0,0,0,4399,219950,2850,137600,93200,5550,79000,12800,2.0,4.0,0.0
4398,77.44,724.5232143,-0.00029314300000010007,0.0042785710000009655,0.0051564289999998895,-0.001975714999999809,0.002398000000000593,0.007026856999999609,0.007038714000000255,0.005585142999999562,0.0054148580000003225,0.0006,4.188,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,0.0042785710000009655,1.37976,0.26574,0.43906,3.8024,0.2556,8.1772,1.9784,,,,POINT (-79.23348499999999 36.085795999999995),-79.2335,36.08579,0,0,0,4398,219900,2900,137650,93250,5500,78950,12750,2.0,4.0,0.0
4390,0.11,723.9478571,0.002793427999999949,0.00305385699999988,0.0051564289999998895,-0.001975714999999809,0.0003279999999995198,0.007038714000000255,0.006522428000000673,0.005585142999999562,0.0054148580000003225,0.0006,4.188,2.312,0.26574,0.43906,3.2778,0.5774,8.1772,3.8758,0.00305385699999988,2.312,0.26574,0.43906,3.2778,0.5774,8.1772,3.8758,,,,POINT (-79.23452299999998 36.086043999999994),-79.2346,36.08609,0,0,0,4390,219500,3300,138050,93650,5100,78550,12350,1.0,7.0,0.0
4390,0.02,723.9478571,0.002793427999999949,0.00305385699999988,0.0051564289999998895,-0.001975714999999809,0.0003279999999995198,0.007038714000000255,0.006522428000000673,0.005585142999999562,0.0054148580000003225,0.0006,4.188,2.312,0.26574,0.43906,3.2778,0.5774,8.1772,3.8758,0.00305385699999988,2.312,0.26574,0.43906,3.2778,0.5774,8.1772,3.8758,,,,POINT (-79.23453 36.086043999999994),-79.2346,36.08609,0,0,0,4390,219500,3300,138050,93650,5100,78550,12350,1.0,7.0,0.0
4390,76.39,723.9478571,0.002793427999999949,0.00305385699999988,0.0051564289999998895,-0.001975714999999809,0.0003279999999995198,0.007038714000000255,0.006522428000000673,0.005585142999999562,0.0054148580000003225,0.0006,4.188,2.312,0.26574,0.43906,3.2778,0.5774,8.1772,3.8758,0.00305385699999988,2.312,0.26574,0.43906,3.2778,0.5774,8.1772,3.8758,,,,POINT (-79.234561 36.086109),-79.2346,36.08609,0,0,0,4390,219500,3300,138050,93650,5100,78550,12350,2.0,4.0,0.0
4367,74.65,719.2629714,0.005608999999999469,0.0054305720000002115,0.0051564289999998895,-0.001975714999999809,-0.0005154289999995854,0.007038714000000255,0.005585142999999562,0.005478285000000369,0.009649857000000565,0.0004,4.188,3.1232,0.26574,0.43906,0.859,3.4514,8.1772,11.3534,0.0054305720000002115,3.1232,0.26574,0.43906,0.859,3.4514,8.1772,11.3534,,,,POINT (-79.23743 36.087267999999995),-79.2374,36.08721,0,0,0,4367,218350,4450,139200,94800,3950,77400,11200,2.0,5.0,0.0
4363,61.17,718.0549857,0.005426142999999684,0.006301000000000841,0.0051564289999998895,-0.0006988569999998618,-0.0005154289999995854,0.007038714000000255,0.005585142999999562,0.005478285000000369,0.01273657099999923,0.0004,4.188,3.1232,1.37976,0.43906,0.859,4.9838,8.1772,11.3534,0.006301000000000841,3.1232,1.37976,0.43906,0.859,4.9838,8.1772,11.3534,,,,POINT (-79.237796 36.087406),-79.2379,36.08742,0,0,0,4363,218150,4650,139400,95000,3750,77200,11000,1.0,4.0,1.0
4362,76.25,717.7971857,0.00477028599999926,0.006301000000000841,0.0051564289999998895,-0.00029971400000022185,-0.0005154289999995854,0.007038714000000255,0.005585142999999562,0.005478285000000369,0.014066428999999516,0.0004,3.8024,4.188,1.37976,0.43906,0.859,4.9838,8.1772,11.3534,0.006301000000000841,4.188,1.37976,0.43906,0.859,4.9838,8.1772,11.3534,,,,POINT (-79.23804000000001 36.087486),-79.238,36.08747,0,0,0,4362,218100,4700,139450,95050,3700,77150,10950,2.0,4.0,0.0
4360,72.48,717.3672714,0.0041354280000007295,0.006301000000000841,0.0051564289999998895,0.0008718569999996362,-0.0005154289999995854,0.007038714000000255,0.005585142999999562,0.005475142000000233,0.014066428999999516,0.0002,3.8024,4.188,1.37976,0.43906,0.859,4.9838,8.1772,11.3534,0.006301000000000841,4.188,1.37976,0.43906,0.859,4.9838,8.1772,11.3534,,,,POINT (-79.2382 36.08757700000001),-79.2382,36.08757,0,0,0,4360,218000,4800,139550,95150,3600,77050,10850,2.0,4.0,0.0
2955,48.2,658.8760571,0.0027037139999993086,0.0033968580000009753,0.0002460000000007767,-0.0051268569999990635,-0.002444999999999027,0.01187242900000001,0.06034942799999953,0.0180611429999999,0.0663409999999999,6.0566,7.3268,0.37,13.1112,13.02022,10.541,14.4376,2.205,7.399,0.0033968580000009753,0.37,13.1112,13.02022,10.541,14.4376,2.205,7.399,,,,POINT (-79.42015399999998 36.086387),-79.4202,36.08639,0,0,0,2955,147750,950,209800,1700,3950,6800,96400,2.0,5.0,0.0
2947,50.93,657.5422286,0.0016975719999993543,0.004370000000000119,0.0002460000000007767,-0.004867857000000413,-0.002444999999999027,0.01187242900000001,0.06034942799999953,0.008135285999999268,0.0663409999999999,2.03952,7.3268,0.37,1.1462,13.1112,10.541,14.4376,2.1296,7.399,0.004370000000000119,0.37,1.1462,13.1112,10.541,14.4376,2.1296,7.399,,,,POINT (-79.421336 36.086498),-79.4213,36.08652,0,0,0,2947,147350,1350,210200,2100,3550,6400,96000,2.0,4.0,0.0
2942,45.34,657.2090714,0.0014115709999998672,0.004370000000000119,0.0002460000000007767,-0.000710285999999769,-0.002444999999999027,0.01187242900000001,0.06034942799999953,0.008135285999999268,0.0663409999999999,0.00076,8.27262,0.37,0.903,13.1112,10.541,14.4376,3.3042,7.399,0.004370000000000119,0.37,0.903,13.1112,10.541,14.4376,3.3042,7.399,,,,POINT (-79.422046 36.08656599999999),-79.422,36.08655,0,0,0,2942,147100,1600,210450,2350,3300,6150,95750,2.0,4.0,0.0
2939,53.04,657.0337143,0.0010250000000007731,0.004370000000000119,0.0002460000000007767,-0.000710285999999769,-0.002444999999999027,0.01187242900000001,0.06034942799999953,0.008135285999999268,0.0663409999999999,0.0,8.27262,0.37,0.903,13.1112,14.4376,3.2992,3.3042,7.399,0.004370000000000119,0.37,0.903,13.1112,14.4376,3.2992,3.3042,7.399,,,,POINT (-79.42240399999999 36.08660799999999),-79.4224,36.08656,0,0,0,2939,146950,1750,210600,2500,3150,6000,95600,2.0,4.0,0.0
2912,53.12,649.5596143,0.004076857000000018,0.01187242900000001,0.0033968580000009753,0.0002460000000007767,-0.004206286000001,0.026013428999999633,0.06034942799999953,0.0663409999999999,0.007502713999999741,7.0992,8.3074,3.1616,0.0936,13.1112,14.4376,2.205,4.5628,7.399,0.01187242900000001,3.1616,0.0936,13.1112,14.4376,2.205,4.5628,7.399,,,,POINT (-79.426005 36.08683700000001),-79.4261,36.08686,0,0,0,2912,145600,3100,211950,3850,1800,4650,94250,2.0,4.0,0.0
2893,41.63,645.3252,-0.0002769999999998163,0.01187242900000001,0.004370000000000119,0.0002460000000007767,-0.001841857000000573,0.06034942799999953,0.008135285999999268,0.0663409999999999,0.008316428999999062,0.0006,10.541,8.27262,0.37,1.1462,14.4376,3.3042,7.399,6.3298,0.01187242900000001,8.27262,0.37,1.1462,14.4376,3.3042,7.399,6.3298,,,,POINT (-79.428454 36.08777599999999),-79.4284,36.08776,0,0,0,2893,144650,4050,212900,4800,850,3700,93300,2.0,4.0,0.0
3350,60.78,533.2140714,0.051607999999999946,0.17712585699999978,0.024709000000000286,0.0156861420000007,0.0023598570000001474,0.052939284999999926,-0.000866715000000795,0.012068715000000339,-0.005911714999999731,0.0,17.03672,5.0394,9.82252,19.36614,11.41596,15.60202,20.75936,0.0009,0.17712585699999978,5.0394,9.82252,19.36614,11.41596,15.60202,20.75936,0.0009,,,,POINT (-79.369845 36.087928),-79.3698,36.08792,0,0,0,3350,167500,2950,190050,39650,200,26550,18050,1.0,4.0,1.0
3351,50.03,535.3463714,0.02133600000000001,0.17712585699999978,0.024709000000000286,0.0156861420000007,0.0023598570000001474,0.052939284999999926,-0.000866715000000795,0.012068715000000339,-0.005911714999999731,2.91664,17.03672,5.0394,9.82252,19.36614,11.41596,15.60202,20.75936,0.0009,0.17712585699999978,5.0394,9.82252,19.36614,11.41596,15.60202,20.75936,0.0009,,,,POINT (-79.36965499999998 36.087985),-79.3697,36.08796,0,0,0,3351,167550,2900,190000,39600,250,26600,18100,2.0,4.0,0.0
4357,61.78,716.8511143,0.0030294279999998255,0.006301000000000841,0.0051564289999998895,0.0024771430000009786,-0.0005154289999995854,0.007038714000000255,0.005585142999999562,0.0054148580000003225,0.014066428999999516,0.5872,3.8024,4.188,1.37976,0.43906,0.2556,4.9838,8.1772,11.3534,0.006301000000000841,4.188,1.37976,0.43906,0.2556,4.9838,8.1772,11.3534,,,,POINT (-79.238604 36.08768800000001),-79.2386,36.08773,0,0,0,4357,217850,4950,139700,95300,3450,76900,10700,1.0,4.0,1.0
4353,17.2,716.0491286,0.005197000000000571,0.006301000000000841,0.0051564289999998895,0.004236713999999892,-0.0017118570000002364,0.007038714000000255,0.005585142999999562,0.0054148580000003225,0.014066428999999516,0.001,3.8024,4.188,1.37976,0.26574,0.2556,8.1772,1.9784,11.3534,0.006301000000000841,4.188,1.37976,0.26574,0.2556,8.1772,1.9784,11.3534,,,,POINT (-79.23913899999998 36.087909),-79.2391,36.08793,0,0,0,4353,217650,5150,139900,95500,3250,76700,10500,1.0,7.0,0.0
4339,74.83,711.6403429,0.005311000000000376,0.007038714000000255,0.0028144290000000185,0.0051564289999998895,-0.001975714999999809,0.006522428000000673,0.005585142999999562,0.0054148580000003225,0.014066428999999516,0.0,3.2778,4.188,2.312,0.26574,1.8374,8.1772,3.8758,11.3534,0.007038714000000255,4.188,2.312,0.26574,1.8374,8.1772,3.8758,11.3534,,,,POINT (-79.24085500000001 36.08865699999999),-79.2408,36.08865,0,0,0,4339,216950,5850,140600,96200,2550,76000,9800,1.0,7.0,0.0
4332,19.76,709.6002143,0.0063568569999995364,0.007038714000000255,0.0043525709999994435,0.0051564289999998895,-0.001975714999999809,0.006522428000000673,0.005478285000000369,0.005485714000000144,0.014066428999999516,0.0006,3.2778,4.188,2.312,0.26574,1.8374,8.1772,3.8758,11.3534,0.007038714000000255,4.188,2.312,0.26574,1.8374,8.1772,3.8758,11.3534,,,,POINT (-79.24159499999999 36.088916000000005),-79.2416,36.089,0,0,0,4332,216600,6200,140950,96550,2200,75650,9450,1.0,7.0,0.0
4329,73.79,708.6430429,0.006012286000000131,0.007038714000000255,0.0043525709999994435,0.0051564289999998895,-0.001975714999999809,0.006522428000000673,0.005478285000000369,0.005485714000000144,0.014066428999999516,0.0002,1.1278,4.188,2.312,0.26574,3.4514,8.1772,3.8758,11.3534,0.007038714000000255,4.188,2.312,0.26574,3.4514,8.1772,3.8758,11.3534,,,,POINT (-79.24203 36.089168),-79.242,36.08916,0,0,0,4329,216450,6350,141100,96700,2050,75500,9300,2.0,4.0,0.0
4326,76.99,707.7697143,0.006177857999999787,0.007038714000000255,0.0043525709999994435,0.0051564289999998895,-0.001975714999999809,0.006522428000000673,0.005478285000000369,0.006405142999999498,0.014066428999999516,0.0006,1.1278,4.188,2.312,0.26574,3.4514,8.1772,3.8758,11.3534,0.007038714000000255,4.188,2.312,0.26574,3.4514,8.1772,3.8758,11.3534,,,,POINT (-79.242366 36.089305),-79.2424,36.08931,0,0,0,4326,216300,6500,141250,96850,1900,75350,9150,2.0,4.0,0.0
4326,76.96,707.7697143,0.006177857999999787,0.007038714000000255,0.0043525709999994435,0.0051564289999998895,-0.001975714999999809,0.006522428000000673,0.005478285000000369,0.006405142999999498,0.014066428999999516,0.0006,1.1278,4.188,2.312,0.26574,3.4514,8.1772,3.8758,11.3534,0.007038714000000255,4.188,2.312,0.26574,3.4514,8.1772,3.8758,11.3534,,,,POINT (-79.242366 36.089316999999994),-79.2424,36.08931,0,0,0,4326,216300,6500,141250,96850,1900,75350,9150,2.0,4.0,0.0
3356,59.66,534.9255286,-0.0026274290000003475,0.17712585699999978,0.024709000000000286,0.0156861420000007,0.0023598570000001474,0.052939284999999926,-0.000866715000000795,0.012068715000000339,-0.005911714999999731,0.00098,17.03672,5.0394,9.82252,19.36614,11.41596,15.60202,20.75936,0.0009,0.17712585699999978,5.0394,9.82252,19.36614,11.41596,15.60202,20.75936,0.0009,,,,POINT (-79.36905200000001 36.088157),-79.369,36.08817,0,0,0,3356,167800,2650,189750,39350,500,26850,18350,2.0,4.0,0.0
3363,6.91,500.7939429,-0.17414885800000035,0.17712585699999978,0.024709000000000286,0.010641999999999143,-0.0002870000000007167,0.052939284999999926,0.005151999999999362,0.012068715000000339,-0.005911714999999731,0.0007,17.03672,8.93556,10.50582,19.36614,11.41596,15.60202,20.75936,0.0009,0.17712585699999978,8.93556,10.50582,19.36614,11.41596,15.60202,20.75936,0.0009,,,,POINT (-79.368159 36.08849299999999),-79.3682,36.08847,0,0,0,3363,168150,2300,189400,39000,850,27200,18700,1.0,7.0,0.0
3371,57.99,521.2065857,0.15966757199999962,0.13102442900000028,0.024709000000000286,0.010256570999999895,-0.003878142999999454,0.17712585699999978,0.005151999999999362,0.012068715000000339,-0.005911714999999731,0.0007,17.03672,8.93556,11.77002,19.36614,11.41596,15.60202,20.75936,2.43756,0.13102442900000028,8.93556,11.77002,19.36614,11.41596,15.60202,20.75936,2.43756,,,,POINT (-79.36711399999999 36.088836),-79.3671,36.08881,0,0,0,3371,168550,1900,189000,38600,1250,27600,19100,2.0,4.0,0.0
3382,11.44,535.1488143,-0.00832071400000018,0.02584057199999961,0.024709000000000286,0.010256570999999895,-0.006529428999999709,0.17712585699999978,0.005151999999999362,0.012068715000000339,0.005176571000000649,0.00044,17.03672,8.93556,16.1182,19.36614,11.41596,15.60202,20.75936,2.43756,0.02584057199999961,8.93556,16.1182,19.36614,11.41596,15.60202,20.75936,2.43756,,,,POINT (-79.36584000000002 36.089286),-79.3658,36.08926,0,0,0,3382,169100,1350,188450,38050,1800,28150,19650,2.0,4.0,0.0
3384,58.52,534.4915143,-0.0023217140000008386,0.02584057199999961,0.024645000000000437,0.009732715000000098,-0.006529428999999709,0.17712585699999978,0.005151999999999362,0.012068715000000339,0.005176571000000649,0.00026,17.03672,8.93556,19.36614,10.74894,8.98086,15.60202,20.75936,2.43756,0.02584057199999961,8.93556,19.36614,10.74894,8.98086,15.60202,20.75936,2.43756,,,,POINT (-79.365558 36.08941600000001),-79.3655,36.08934,0,0,0,3384,169200,1250,188350,37950,1900,28250,19750,1.0,7.0,0.0
3386,46.8,534.5502,0.007163571000000956,0.02584057199999961,0.019700143000000024,0.009732715000000098,-0.006529428999999709,0.17712585699999978,0.005151999999999362,0.012068715000000339,0.005176571000000649,0.00044,17.03672,8.93556,19.36614,10.74894,8.98086,15.60202,20.75936,2.43756,0.02584057199999961,8.93556,19.36614,10.74894,8.98086,15.60202,20.75936,2.43756,,,,POINT (-79.365252 36.089507999999995),-79.3652,36.08942,0,0,0,3386,169300,1150,188250,37850,2000,28350,19850,1.0,4.0,1.0
3388,53.66,536.2184714,0.025735429000000067,0.02584057199999961,0.016570999999999003,0.009732715000000098,-0.006529428999999709,0.17712585699999978,0.005151999999999362,0.012068715000000339,0.005176571000000649,4.93778,17.03672,8.93556,19.36614,10.74894,8.98086,15.60202,20.75936,2.43756,0.02584057199999961,8.93556,19.36614,10.74894,8.98086,15.60202,20.75936,2.43756,,,,POINT (-79.36504599999999 36.08956899999999),-79.365,36.08949,0,0,0,3388,169400,1050,188150,37750,2100,28450,19950,1.0,7.0,0.0
3394,44.52,540.3902429,-0.001589999999999918,0.024709000000000286,0.0156861420000007,0.006541571000000203,-0.006529428999999709,0.17712585699999978,0.005151999999999362,0.012068715000000339,0.011043571999999812,0.00072,17.03672,9.82252,19.36614,6.8308,4.93778,15.60202,20.75936,2.43756,0.024709000000000286,9.82252,19.36614,6.8308,4.93778,15.60202,20.75936,2.43756,,,,POINT (-79.364253 36.089748),-79.3642,36.0897,0,0,0,3394,169700,750,187850,37450,2400,28750,20250,2.0,4.0,0.0
3396,58.97,539.6537857,-0.0066888569999991885,0.024709000000000286,0.0156861420000007,0.0023598570000001474,-0.005860572000000275,0.17712585699999978,0.00884399999999914,0.012068715000000339,0.011043571999999812,0.0,17.03672,9.82252,19.36614,6.8308,4.93778,15.60202,20.75936,2.43756,0.024709000000000286,9.82252,19.36614,6.8308,4.93778,15.60202,20.75936,2.43756,,,,POINT (-79.363955 36.089828),-79.3639,36.08976,0,0,0,3396,169800,650,187750,37350,2500,28850,20350,2.0,4.0,0.0
3409,21.76,542.9962571,0.02147442899999987,0.024709000000000286,0.0156861420000007,0.0023598570000001474,0.002034142999999631,0.17712585699999978,0.052939284999999926,0.0025447140000005673,0.012068715000000339,6e-05,8.93556,10.50582,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,0.024709000000000286,10.50582,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,,,,POINT (-79.36216999999999 36.089988),-79.3622,36.08995,0,1,0,3409,170450,0,187100,36700,0,29500,21000,2.0,5.0,0.0
3405,56.55,540.3123714,0.01143199999999979,0.024709000000000286,0.0156861420000007,0.0023598570000001474,0.002034142999999631,0.17712585699999978,0.052939284999999926,-0.000866715000000795,0.012068715000000339,2.64936,5.0394,9.82252,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,0.024709000000000286,9.82252,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,,,,POINT (-79.362697 36.089988),-79.3627,36.08991,0,0,0,3405,170250,200,187300,36900,2950,29300,20800,1.0,7.0,0.0
3412,50.61,546.2295714,0.011061999999999444,0.024709000000000286,0.013769428000000517,0.001004142999998976,0.002034142999999631,0.17712585699999978,0.052939284999999926,0.005151999999999362,0.012068715000000339,6e-05,8.93556,10.50582,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,0.024709000000000286,10.50582,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,,,,POINT (-79.361735 36.090007),-79.3618,36.08997,0,0,0,3412,170600,5250,186950,36550,150,29650,21150,2.0,4.0,0.0
3409,48.92,542.9962571,0.02147442899999987,0.024709000000000286,0.0156861420000007,0.0023598570000001474,0.002034142999999631,0.17712585699999978,0.052939284999999926,0.0025447140000005673,0.012068715000000339,6e-05,8.93556,10.50582,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,0.024709000000000286,10.50582,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,,,,POINT (-79.36218499999998 36.090007),-79.3622,36.08995,0,1,0,3409,170450,0,187100,36700,0,29500,21000,2.0,4.0,0.0
3415,53.71,547.8618571,0.01020671400000083,0.024709000000000286,0.010256570999999895,-0.0037782849999996415,0.002034142999999631,0.17712585699999978,0.052939284999999926,0.005151999999999362,0.012068715000000339,2e-05,8.93556,11.77002,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,0.024709000000000286,11.77002,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,,,,POINT (-79.361346 36.090007),-79.3614,36.08999,0,0,0,3415,170750,5100,186800,36400,300,29800,21300,2.0,4.0,0.0
3409,42.52,542.9962571,0.02147442899999987,0.024709000000000286,0.0156861420000007,0.0023598570000001474,0.002034142999999631,0.17712585699999978,0.052939284999999926,0.0025447140000005673,0.012068715000000339,6e-05,8.93556,10.50582,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,0.024709000000000286,10.50582,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,,,,POINT (-79.362201 36.090019),-79.3622,36.08995,0,1,0,3409,170450,0,187100,36700,0,29500,21000,1.0,7.0,0.0
3417,45.71,548.6372571,0.00510228600000005,0.024709000000000286,0.010256570999999895,-0.003878142999999454,0.002034142999999631,0.17712585699999978,0.052939284999999926,0.005151999999999362,0.012068715000000339,2.4817,8.93556,11.77002,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,0.024709000000000286,11.77002,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,,,,POINT (-79.36105599999999 36.090019),-79.3611,36.09,0,0,0,3417,170850,5000,186700,36300,400,29900,21400,2.0,4.0,0.0
3416,53.49,548.2888,0.007754000000001042,0.024709000000000286,0.010256570999999895,-0.003878142999999454,0.002034142999999631,0.17712585699999978,0.052939284999999926,0.005151999999999362,0.012068715000000339,2e-05,8.93556,11.77002,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,0.024709000000000286,11.77002,19.36614,11.384,17.03672,11.41596,15.60202,20.75936,,,,POINT (-79.361293 36.090019),-79.3612,36.08999,0,0,0,3416,170800,5050,186750,36350,350,29850,21350,1.0,4.0,1.0
3424,53.97,548.4841571,-0.005077284999999847,0.024709000000000286,0.010256570999999895,-0.004706142,0.002034142999999631,0.02584057199999961,0.17712585699999978,0.005151999999999362,0.012068715000000339,0.0,8.93556,11.77002,19.36614,12.5592,17.03672,11.41596,15.60202,20.75936,0.024709000000000286,11.77002,19.36614,12.5592,17.03672,11.41596,15.60202,20.75936,,,,POINT (-79.36008 36.090038),-79.3601,36.08999,0,0,0,3424,171200,4650,186350,35950,750,30250,21750,2.0,5.0,0.0
3419,8.31,548.9078857,0.001363142999999809,0.024709000000000286,0.010256570999999895,-0.003878142999999454,0.002034142999999631,0.17712585699999978,0.1757025710000005,0.005151999999999362,0.012068715000000339,0.0,8.93556,11.77002,19.36614,12.5592,17.03672,11.41596,15.60202,20.75936,0.024709000000000286,11.77002,19.36614,12.5592,17.03672,11.41596,15.60202,20.75936,,,,POINT (-79.360812 36.090042),-79.3608,36.09,0,0,0,3419,170950,4900,186600,36200,500,30000,21500,1.0,7.0,0.0
3423,47.91,548.7462571,-0.003918286000000535,0.024709000000000286,0.010256570999999895,-0.003878142999999454,0.002034142999999631,0.07321885700000053,0.17712585699999978,0.005151999999999362,0.012068715000000339,0.0,8.93556,11.77002,19.36614,12.5592,17.03672,11.41596,15.60202,20.75936,0.024709000000000286,11.77002,19.36614,12.5592,17.03672,11.41596,15.60202,20.75936,,,,POINT (-79.360316 36.090068),-79.3603,36.09,0,0,0,3423,171150,4700,186400,36000,700,30200,21700,2.0,4.0,0.0
4326,77.71,707.7697143,0.006177857999999787,0.007038714000000255,0.0043525709999994435,0.0051564289999998895,-0.001975714999999809,0.006522428000000673,0.005478285000000369,0.006405142999999498,0.014066428999999516,0.0006,1.1278,4.188,2.312,0.26574,3.4514,8.1772,3.8758,11.3534,0.007038714000000255,4.188,2.312,0.26574,3.4514,8.1772,3.8758,11.3534,,,,POINT (-79.24239599999999 36.089358999999995),-79.2424,36.08931,0,0,0,4326,216300,6500,141250,96850,1900,75350,9150,2.0,4.0,0.0
